idsubsls,OPEN,DRAFT,SUBMITTED BY Pencacah,SUBMITTED RESPONDENT,APPROVED BY Pengawas,REJECTED BY Pengawas
1708080007000100,0,0,4,0,135,0
1708080001000100,6,0,0,0,121,0
1708080003000700,10,1,0,0,109,0
1708080002000100,0,0,0,0,115,2
1708080003000100,106,0,0,0,0,0
1708080002000400,105,0,0,0,0,0
1708080003001400,99,0,0,0,0,0
1708080003000400,89,1,0,0,0,0
1708080003001000,1,0,0,0,87,0
1708080003000800,1,0,0,0,85,0
1708080002000200,0,0,1,0,83,0
1708080001000302,77,0,0,0,4,0
1708080004000100,0,0,0,0,79,0
1708080003000900,53,1,0,0,22,0
1708080007000400,72,0,0,0,3,0
1708080002000300,56,1,0,0,14,0
1708080007000300,66,0,0,0,0,0
1708080007000200,0,2,0,0,59,0
1708080003000600,56,0,0,0,0,0
1708080003000300,53,0,0,0,0,0
1708080003001100,0,0,0,0,48,0
1708080006000400,3,2,0,0,42,0
1708080002100100,0,0,0,0,2,0
1708080005100100,1,0,0,0,0,0
1708010002000200,122,0,0,0,67,1
1708020009000400,118,0,0,0,29,0
1708010004000100,71,5,10,0,37,1
1708020010000200,63,33,23,0,5,0
1708020010000300,2,1,8,0,90,16
1708010005000100,16,4,10,0,83,0
1708020001000200,3,2,6,0,95,1
1708020009000600,5,2,13,1,84,0
1708010005000200,11,22,6,0,50,0
1708020016000100,10,43,0,0,34,0
1708010002000600,81,0,0,0,0,0
1708020001000500,32,6,13,0,25,1
1708020002000200,72,0,0,0,0,0
1708010005000400,65,0,0,0,0,0
1708020008000500,53,0,0,0,12,0
1708020010000100,64,0,0,0,0,0
1708020001000100,7,6,16,0,31,1
1708020016000300,25,21,4,0,11,0
1708010005000300,58,2,0,0,0,0
1708010003000100,0,34,2,0,22,1
1708020008000600,6,22,8,0,22,0
1708020001000300,0,0,7,0,44,4
1708020001000400,1,4,5,0,33,12
1708010002000800,27,1,4,0,21,0
1708020008000100,0,6,0,0,31,14
1708010002000500,22,0,0,0,28,0
1708010003000400,15,3,1,0,30,0
1708010004000200,38,1,7,0,2,0
1708010002000700,3,0,0,0,44,0
1708020012000200,44,0,1,0,2,0
1708020008000200,2,7,6,0,24,6
1708020012000100,11,1,5,0,24,2
1708020008000400,28,0,0,0,12,0
1708010003000500,13,2,0,0,21,0
1708020008000300,7,21,0,0,8,0
1708010003000300,14,6,1,0,11,0
1708010003000200,1,14,0,0,14,0
1708020009000700,27,0,0,0,2,0
1708010004001200,19,0,0,0,0,0
1708010004001300,17,0,0,0,0,0
1708020009000800,9,0,0,0,0,0
1708010004001000,2,0,2,0,3,0
1708020016000200,7,0,0,0,0,0
1708010004001100,0,0,0,0,1,1
1708020009100100,2,0,0,0,0,0
1708010002100100,1,0,0,0,0,0
1708010004100100,0,0,1,0,0,0
1708020001200100,1,0,0,0,0,0
1708020008100100,0,0,0,0,1,0
1708020010200100,0,0,1,0,0,0
1708020006000300,118,51,0,1,5,35
1708020009000100,50,24,1,0,22,66
1708020006000200,26,25,0,0,7,97
1708040002000100,64,7,61,0,13,8
1708020003000100,30,28,75,0,17,1
1708020006000400,43,12,1,0,34,57
1708020003000200,3,7,59,0,57,0
1708020002000100,117,1,0,0,0,0
1708020006000100,6,9,40,0,26,23
1708020009000200,70,8,0,0,10,14
1708020014000100,1,2,1,0,26,68
1708020009000300,10,4,0,0,68,1
1708020014000600,81,0,0,0,0,0
1708020011000100,2,0,51,0,18,6
1708020015000100,28,0,1,0,14,33
1708020011000400,68,0,0,0,7,0
1708020011000200,12,0,46,0,10,5
1708020014000300,68,0,0,0,0,0
1708020015000500,36,0,11,0,15,6
1708020007000100,65,0,0,0,0,0
1708020009000500,12,19,0,0,34,0
1708020019000200,0,1,27,0,36,0
